question,NE,p_can,p_cant,rej_mode,C_agg,hit_gold
Which type of animal was Robin Hood in the Disney cartoon film 'Robin Hood'?,0.0,1.0,0.0,standard,"[""a fox"", ""a slender red fox"", ""in the disney cartoon film robin hood robin hood is depicted as a fox"", ""in the disney cartoon film robin hood robin hood is portrayed as a fox"", ""robin hood is a red fox"", ""robin hood is a slender red fox in the disney cartoon film robin hood"", ""robin hood is depicted as a fox in the disney cartoon film robin hood"", ""robin hood was a fox"", ""robin hood was a fox in the disney cartoon film robin hood"", ""robin hood was an animal fox in the disney cartoon film robin hood"", ""robin hood was depicted as a fox"", ""robin hood was depicted as a fox in the disney cartoon film robin hood"", ""robin hood was portrayed as a fox in the disney cartoon film robin hood""]",True
Who provided the voice for Bob The Builder on his number one hit Can We Fix It?,0.9709505944517833,0.029049405548216667,0.9709505944517833,add_cant,"[""Can't answer""]",False
Which actor received 4 million dollars for his 10 minutes on screen in the film Superman?,0.8649735207151964,0.1350264792848036,0.8649735207151964,add_cant,"[""Can't answer"", ""marlon brando received 3 7 million dollars for his 10"", ""marlon brando received 4 million dollars for his 10 minutes on screen in the film superman"", ""the actor who received 3 7 million dollars for his 10 minutes on"", ""the actor who received 4 million dollars for his 10 minutes on screen in the film superman was likely brandon routh though the context"", ""the context does not provide a specific actor who received 4 million dollars for 10 minutes on screen in the film superman"", ""the context provided does not specify which actor received 4 million dollars for 10 minutes on screen in the film superman""]",True
"Who directed the films Thelma and Louise, Hannibal and Black Hawk Down?",0.7219280948844771,0.27807190511552293,0.7219280948844771,add_cant,"[""Can't answer"", ""ridley scott directed the films thelma and louise hannibal and"", ""ridley scott directed the films thelma and louise hannibal and black hawk down"", ""ridley scott directed thelma and louise hannibal and black hawk"", ""ridley scott directed thelma and louise hannibal and black hawk down""]",True
"Which serial killer is the subject of the films A Study In Terror, Murder By Decree and From Hell?",0.0,1.0,0.0,standard,"[""jack the ripper"", ""the films a study in terror murder by decree and from hell are based on the serial killer jack the ripper"", ""the serial killer is jack the ripper"", ""the subject is jack the ripper"", ""the subject of the films a study in terror murder by de"", ""the subject of the films a study in terror murder by decree and"", ""the subject of the films a study in terror murder by decree and from hell is jack the ripper"", ""the subject of the films is jack the ripper""]",True
"In cricket, what is the score of 111 known as?",0.0,1.0,0.0,standard,"[""a nelson"", ""a nelson refers to a score of 111 in cricket"", ""a score of 111 in cricket is known as a century"", ""a score of 111 in cricket is known as a nelson"", ""in cricket a score of 111 is known as a century"", ""in cricket a score of 111 is known as a nelson"", ""in cricket a score of 111 is known as a rare hundred"", ""in cricket a score of 111 is known as a ton"", ""in cricket a score of 111 is known as nelson"", ""in cricket a score of 111 is known as one hundred eleven"", ""in cricket a score of 111 runs is known as a lord nelson"", ""the score of 111 is known as a century"", ""the score of 111 is known as the nelson""]",True
"Yuppy Love, Danger UXD, The Frog's Legacy, Diamonds Are For Trevor?",0.8649735207151964,0.1350264792848036,0.8649735207151964,add_cant,"[""Can't answer"", ""the titles mentioned yuppy love danger uxd the frog s legacy diamonds are for trevor are not part of the listed films""]",True
"Batman Returns, Practical Magic, Dead Calm, The Peacemaker?",0.9709505944517833,0.029049405548216667,0.9709505944517833,add_cant,"[""Can't answer""]",True
"Who wrote the novels About A Boy, How To Be Good and High Fidelity?",0.7219280948844771,0.27807190511552293,0.7219280948844771,add_cant,"[""Can't answer"", ""nick hornby wrote the novels about a boy how to be good and"", ""nick hornby wrote the novels about a boy how to be good and high fidelity""]",True
"With which game would you use a squidger, a circular disc between 25mm and 51 mm?",0.8649735207151964,0.1350264792848036,0.8649735207151964,add_cant,"[""Can't answer"", ""you would use a squidger in the game of tiddlywinks""]",True
The melody for which famous song was written by sisters and school teachers Patty and Mildred Hill in Kentucky in 1893?,0.7219280948844771,0.27807190511552293,0.7219280948844771,add_cant,"[""Can't answer"", ""happy birthday to you"", ""the melody for happy birthday to you"", ""the melody for happy birthday to you was written by patty and mildred"", ""the melody for happy birthday was written by patty and mildred hill"", ""the melody for the famous song happy birthday to you was written by sisters"", ""the melody for the song happy birthday was written by patty and mildred hill""]",True
What is the most common pub name in the UK?,0.0,1.0,0.0,standard,"[""the context does not explicitly state the most common pub name in the uk"", ""the context does not provide a specific name for the most common pub in the uk"", ""the context does not provide specific information on the most common pub name in the uk"", ""the context does not provide the specific answer to the most common pub name in the"", ""the context does not specify the most common pub name in the uk"", ""the context does not specify the most common pub name only indicating that studies vary"", ""the most common pub name in the uk according to various sources includes names"", ""the most common pub name in the uk as of january 30"", ""the most common pub name in the uk is not specified in the context provided"", ""the most common pub name in the uk is red lion"", ""the most common pub name in the uk is the crown"", ""the most common pub name in the uk is the railway"", ""the most common pub name in the uk is the red lion"", ""the most common pub name in the uk is the royal oak""]",True
